fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
01/05/2023,27,965,20,1,162,29,460,41,23
02/05/2023,19,982,21,0,796,40,363,47,29
03/05/2023,31,1037,33,0,824,89,438,63,33
04/05/2023,18,940,31,1,506,32,98,42,18
05/05/2023,32,1029,27,0,445,93,460,43,38
06/05/2023,27,925,82,1,863,62,112,60,24
07/05/2023,28,1016,61,1,436,36,272,50,20
08/05/2023,24,1038,76,0,316,51,415,54,35
09/05/2023,22,990,67,0,198,91,468,57,32
10/05/2023,26,967,50,1,476,14,494,48,24
11/05/2023,30,954,22,1,724,71,160,72,17
12/05/2023,20,1035,87,1,395,72,364,47,41
13/05/2023,29,1053,52,0,203,33,480,60,27
14/05/2023,23,1001,48,1,699,15,387,46,23
15/05/2023,22,916,56,1,713,18,135,45,21
16/05/2023,24,944,41,1,212,70,411,42,30
17/05/2023,31,982,86,0,803,35,139,72,23
18/05/2023,23,1025,22,0,982,2,40,61,25
19/05/2023,25,1012,23,1,472,9,367,63,26
20/05/2023,25,1031,43,0,391,0,460,46,27
21/05/2023,27,1017,98,0,750,97,159,74,30
22/05/2023,29,1049,72,1,319,42,400,41,25
23/05/2023,28,1023,68,1,498,47,261,55,21
24/05/2023,32,933,51,1,319,77,334,56,30
25/05/2023,26,1032,84,0,404,69,266,51,34
26/05/2023,28,1049,71,0,578,36,490,52,30
27/05/2023,24,1138,43,1,530,41,250,47,15
28/05/2023,19,991,59,1,460,93,362,35,25
29/05/2023,27,1001,67,1,779,37,298,66,31
30/05/2023,27,989,24,0,459,51,314,52,24
31/05/2023,27,1041,31,1,779,66,300,37,30
01/06/2023,22,922,70,1,615,65,174,57,14
02/06/2023,22,1018,68,1,604,70,351,61,23
03/06/2023,25,1125,29,1,826,26,207,53,21
04/06/2023,22,928,88,1,540,16,162,62,22
05/06/2023,33,970,91,0,439,12,42,69,26
06/06/2023,28,1054,75,0,666,3,306,24,27
07/06/2023,20,941,21,1,843,91,302,52,25
08/06/2023,22,1068,65,0,628,16,239,50,25
09/06/2023,19,1006,97,1,837,41,461,45,29
10/06/2023,24,1043,22,1,924,73,239,63,27
11/06/2023,33,1052,30,1,136,47,29,53,22
12/06/2023,31,945,49,1,941,72,351,57,24
13/06/2023,22,1067,51,0,478,40,168,41,22
14/06/2023,24,1028,97,1,661,58,121,50,19
15/06/2023,26,1016,54,1,195,99,482,47,29
16/06/2023,24,1098,39,1,678,61,352,65,18
17/06/2023,17,1026,51,1,743,39,423,43,30
18/06/2023,22,1060,95,1,436,54,339,46,35
19/06/2023,32,986,20,0,327,45,272,65,23
20/06/2023,18,1009,36,0,970,13,314,41,35
21/06/2023,26,976,99,1,599,86,308,47,22
22/06/2023,18,1058,69,0,686,50,328,47,24
23/06/2023,27,1011,59,1,532,6,206,51,19
24/06/2023,24,988,77,0,135,11,126,54,22
25/06/2023,30,1005,83,0,513,27,462,46,31
26/06/2023,22,1000,95,0,752,63,133,37,33
27/06/2023,34,1012,73,0,209,93,409,55,37
28/06/2023,29,998,55,1,904,32,103,58,16
29/06/2023,34,971,29,1,764,30,385,63,27
30/06/2023,26,949,34,1,111,23,26,51,22
01/07/2023,26,1026,88,1,478,97,379,49,33
02/07/2023,23,1090,57,1,908,29,298,60,22
03/07/2023,15,1013,89,1,811,73,436,51,29
04/07/2023,26,1066,44,1,834,53,430,66,24
05/07/2023,20,1026,67,0,466,60,249,53,23
06/07/2023,24,1007,58,1,739,38,477,51,33
07/07/2023,15,944,30,0,318,77,465,47,23
08/07/2023,17,994,27,0,960,1,33,50,31
09/07/2023,29,1017,95,0,338,63,321,51,31
10/07/2023,23,1024,90,0,749,59,193,45,25
11/07/2023,20,1023,71,1,188,1,414,52,28
12/07/2023,27,996,55,1,666,5,177,51,9
13/07/2023,24,928,81,1,702,87,396,63,29
14/07/2023,29,1026,91,1,425,7,106,37,24
15/07/2023,28,986,41,1,564,45,318,57,6
16/07/2023,32,983,24,1,133,40,226,47,0
17/07/2023,26,1067,79,1,246,41,206,31,21
18/07/2023,31,1046,49,1,234,33,441,32,25
19/07/2023,28,942,88,1,480,75,463,37,26
20/07/2023,31,986,81,0,445,72,214,56,28
21/07/2023,25,984,35,0,614,62,120,57,20
22/07/2023,28,1042,32,0,615,54,399,64,21
23/07/2023,15,974,61,1,579,2,64,48,12
24/07/2023,26,1054,55,1,349,4,264,41,21
25/07/2023,20,944,62,1,698,85,348,39,10
26/07/2023,24,925,78,0,396,21,31,63,21
27/07/2023,34,1027,95,1,545,32,113,44,26
28/07/2023,9,1005,98,1,696,0,424,52,21
29/07/2023,25,1006,75,1,813,4,317,52,28
30/07/2023,26,955,68,1,495,18,406,45,21
31/07/2023,18,984,64,1,176,4,123,39,15
01/08/2023,28,943,22,0,213,42,338,45,25
02/08/2023,33,1065,47,1,643,91,211,38,19
03/08/2023,17,1045,98,0,731,19,285,40,28
04/08/2023,27,933,46,1,497,43,315,60,16
05/08/2023,26,1090,90,1,186,95,295,55,22
06/08/2023,31,1019,98,1,700,50,177,39,17
07/08/2023,27,1051,54,1,980,22,483,44,25
08/08/2023,20,971,67,0,198,63,91,32,31
09/08/2023,22,994,30,0,623,32,319,56,15
10/08/2023,30,1019,22,0,295,35,151,61,23
11/08/2023,28,1038,62,0,489,55,179,70,12
12/08/2023,14,916,27,0,328,83,426,36,24
13/08/2023,19,1033,36,1,643,63,403,43,27
14/08/2023,30,996,52,1,930,14,484,33,16
15/08/2023,22,1004,65,0,610,78,156,56,25
16/08/2023,21,1039,95,1,714,75,464,41,27
17/08/2023,22,923,25,1,578,33,108,41,17
18/08/2023,22,1000,75,0,388,91,47,69,27
19/08/2023,25,1000,60,1,338,3,59,51,19
20/08/2023,30,1087,39,0,948,86,193,51,18
21/08/2023,20,955,79,0,309,36,347,48,20
22/08/2023,30,1004,46,0,969,82,166,47,30
23/08/2023,26,1023,66,1,233,83,115,54,27
24/08/2023,27,1030,30,0,832,91,88,52,23
25/08/2023,17,1057,36,0,922,95,456,47,34
26/08/2023,25,1005,59,0,140,60,387,49,31
27/08/2023,21,1083,47,0,456,41,371,37,17
28/08/2023,20,992,96,1,728,64,371,62,25
29/08/2023,25,940,48,0,944,63,107,55,19
30/08/2023,25,908,45,0,633,73,36,57,22
31/08/2023,22,921,59,0,420,46,410,81,20
01/09/2023,22,1019,79,0,561,73,81,47,27
02/09/2023,22,1043,63,1,546,73,191,38,21
03/09/2023,31,1108,60,1,746,41,170,48,19
04/09/2023,28,991,71,0,559,25,396,56,25
05/09/2023,23,949,77,1,572,48,424,48,21
06/09/2023,36,998,24,1,279,23,357,57,18
07/09/2023,27,928,60,0,516,48,18,48,20
08/09/2023,29,1008,21,1,667,96,478,68,21
09/09/2023,25,983,96,1,149,56,146,47,13
10/09/2023,23,1066,74,0,821,40,372,57,25
11/09/2023,14,1032,86,1,106,55,94,38,27
12/09/2023,27,1058,54,1,632,91,249,44,23
13/09/2023,29,1027,76,1,403,29,325,57,22
14/09/2023,23,911,92,1,219,53,69,52,25
15/09/2023,29,955,40,0,884,86,237,52,31
16/09/2023,18,1044,51,1,473,36,21,40,19
17/09/2023,30,996,75,0,917,94,398,52,30
18/09/2023,19,884,70,0,135,52,319,59,25
19/09/2023,22,1052,64,0,192,25,278,72,13
20/09/2023,35,928,86,1,214,34,170,46,16
21/09/2023,26,985,29,1,488,97,95,43,19
22/09/2023,21,931,79,1,458,46,65,39,15
23/09/2023,29,999,94,1,706,82,51,50,26
24/09/2023,27,1008,67,0,287,45,37,59,21
25/09/2023,27,1004,49,1,908,88,408,45,26
26/09/2023,29,980,45,0,214,42,355,61,18
27/09/2023,25,970,32,0,310,89,275,44,26
28/09/2023,22,1034,56,1,475,33,115,42,22
29/09/2023,23,983,77,0,442,23,31,67,24
30/09/2023,18,1002,34,1,825,20,115,50,13
01/10/2023,30,990,21,1,918,40,500,32,22
02/10/2023,18,912,31,1,279,59,169,43,13
03/10/2023,38,965,60,0,224,27,98,61,14
04/10/2023,35,1050,56,1,699,83,347,41,26
05/10/2023,33,1002,76,1,127,79,62,40,18
06/10/2023,41,1043,86,1,596,48,375,56,22
07/10/2023,29,1006,42,1,860,68,188,24,17
08/10/2023,33,1005,76,1,541,80,12,52,19
09/10/2023,27,934,96,0,789,54,160,34,16
10/10/2023,23,959,36,0,742,49,70,57,17
11/10/2023,35,1018,95,1,831,9,352,51,20
12/10/2023,45,998,100,1,680,24,245,58,17
13/10/2023,30,1057,53,1,308,82,230,50,8
14/10/2023,37,919,98,0,392,14,414,44,22
15/10/2023,26,1116,70,0,398,92,224,43,20
16/10/2023,38,973,35,0,104,9,494,35,19
17/10/2023,29,919,54,1,589,29,153,44,6
18/10/2023,32,984,30,0,439,44,331,51,18
19/10/2023,36,1023,26,0,526,15,43,31,16
20/10/2023,36,1136,39,0,648,16,48,65,17
21/10/2023,30,990,88,1,780,13,408,56,27
22/10/2023,31,962,49,0,235,9,263,36,15
23/10/2023,28,1008,47,0,765,70,459,45,32
24/10/2023,28,1038,55,0,284,23,335,57,21
25/10/2023,31,967,65,0,871,30,94,56,14
26/10/2023,42,1004,74,0,844,19,118,52,27
27/10/2023,35,993,72,0,835,58,481,49,31
28/10/2023,33,947,47,1,531,12,94,41,12
29/10/2023,38,961,81,1,235,63,143,64,10
30/10/2023,35,1115,27,1,758,100,343,58,17
31/10/2023,39,1009,84,0,605,33,154,50,17
01/11/2023,33,959,60,1,556,25,156,54,10
02/11/2023,40,938,23,0,320,5,135,47,23
03/11/2023,35,988,52,1,619,33,80,62,12
04/11/2023,28,913,86,1,724,13,424,39,19
05/11/2023,35,1048,42,0,233,95,15,52,19
06/11/2023,38,1096,34,0,711,87,4,63,29
07/11/2023,35,1121,65,0,565,24,321,45,17
08/11/2023,24,1052,44,0,136,65,266,45,20
09/11/2023,36,989,88,0,482,83,499,38,26
10/11/2023,29,1065,99,0,754,35,248,54,24
11/11/2023,36,960,56,1,241,38,454,65,17
12/11/2023,28,1016,38,1,446,0,118,52,20
13/11/2023,32,1058,94,0,191,29,219,44,25
14/11/2023,43,1050,35,1,369,40,92,71,15
15/11/2023,29,1124,65,0,252,66,154,47,20
16/11/2023,35,1056,88,1,453,36,186,62,22
17/11/2023,30,970,53,0,721,68,189,41,19
18/11/2023,37,1051,27,1,292,42,443,50,19
19/11/2023,40,967,81,1,835,3,65,51,15
20/11/2023,43,1057,74,0,698,44,128,53,33
21/11/2023,40,953,37,0,309,61,41,55,18
22/11/2023,45,1012,39,1,769,84,437,49,25
23/11/2023,37,980,24,0,138,18,290,63,16
24/11/2023,31,1026,77,1,371,87,201,63,22
25/11/2023,39,1042,79,1,961,80,303,31,24
26/11/2023,31,1083,47,1,473,81,116,43,17
27/11/2023,35,982,97,1,961,93,447,38,20
28/11/2023,40,1052,97,1,429,9,451,61,18
29/11/2023,40,935,39,1,461,6,43,34,6
30/11/2023,23,1001,98,1,810,32,42,32,21
01/12/2023,33,985,87,0,435,18,111,40,17
02/12/2023,29,969,22,1,487,30,102,52,9
03/12/2023,28,959,27,0,815,35,337,31,22
04/12/2023,32,999,93,1,123,50,195,44,16
05/12/2023,40,1017,42,1,924,43,198,57,25
06/12/2023,32,1033,23,0,460,42,443,69,17
07/12/2023,22,1049,98,1,282,72,213,52,17
08/12/2023,29,949,99,0,874,89,204,43,22
09/12/2023,35,961,48,1,438,44,497,35,14
10/12/2023,38,962,27,1,122,67,427,35,11
11/12/2023,35,950,78,1,489,96,83,62,13
12/12/2023,38,1006,67,1,625,69,336,44,14
13/12/2023,41,936,31,0,477,6,357,28,16
14/12/2023,46,1008,31,0,836,33,354,52,29
15/12/2023,41,960,97,1,240,35,104,51,15
16/12/2023,31,1064,26,1,441,49,227,46,18
17/12/2023,45,1030,96,1,617,99,34,51,16
18/12/2023,30,989,74,1,837,54,130,43,20
19/12/2023,23,1032,27,0,938,49,407,43,21
20/12/2023,38,1018,74,0,892,56,25,40,28
21/12/2023,36,1042,38,0,267,17,449,60,18
22/12/2023,36,1071,38,0,146,36,223,41,18
23/12/2023,18,1021,62,1,238,60,326,64,12
24/12/2023,38,1018,57,1,799,93,123,47,16
25/12/2023,28,1099,90,0,735,56,196,49,23
26/12/2023,26,1057,51,0,440,76,78,55,20
27/12/2023,33,980,92,0,944,85,134,36,27
28/12/2023,44,967,56,0,840,91,127,62,20
29/12/2023,31,990,88,0,427,91,373,51,24
30/12/2023,37,1138,44,0,422,99,8,62,20
31/12/2023,30,877,53,0,487,8,207,52,12
01/01/2024,24,1017,79,0,377,58,224,60,24
02/01/2024,29,1048,96,0,261,58,412,44,23
03/01/2024,38,1005,33,0,136,99,387,54,27
04/01/2024,33,1066,22,0,927,71,280,41,11
05/01/2024,37,979,77,0,226,13,497,44,25
06/01/2024,27,1008,47,1,758,48,226,58,19
07/01/2024,31,1008,47,0,299,63,482,52,24
08/01/2024,32,1040,56,0,499,35,480,46,26
09/01/2024,32,1069,53,1,273,88,286,65,8
10/01/2024,40,895,86,0,505,17,186,58,24
11/01/2024,43,927,48,1,639,40,124,36,15
12/01/2024,22,1065,35,1,121,88,404,43,21
13/01/2024,29,981,30,1,642,70,377,48,17
14/01/2024,43,1050,92,1,116,45,25,62,12
15/01/2024,32,961,25,0,462,90,139,39,18
16/01/2024,41,1044,97,1,427,47,94,59,16
17/01/2024,21,989,51,1,979,74,481,50,17
18/01/2024,29,961,31,1,636,9,21,51,11
19/01/2024,34,954,70,0,836,1,132,46,16
20/01/2024,37,1068,40,1,292,11,217,66,9
21/01/2024,39,1047,44,1,407,93,121,67,17
22/01/2024,38,972,63,0,386,71,37,48,16
23/01/2024,39,979,63,1,682,56,188,52,10
24/01/2024,33,1016,67,0,149,23,195,41,11
25/01/2024,26,941,83,0,952,3,192,54,19
26/01/2024,35,996,40,1,511,88,275,55,15
27/01/2024,29,986,40,1,570,34,252,69,9
28/01/2024,33,1091,57,1,585,57,362,39,21
29/01/2024,35,1021,74,1,273,61,274,38,17
30/01/2024,26,1138,84,0,938,35,58,61,22
31/01/2024,34,954,26,0,468,14,398,51,16
01/02/2024,30,953,30,0,102,58,440,61,17
02/02/2024,40,991,59,1,694,34,159,39,7
03/02/2024,27,972,52,1,933,63,48,36,10
04/02/2024,32,912,79,0,993,20,69,56,19
05/02/2024,36,930,80,0,609,29,175,55,14
06/02/2024,31,922,42,1,703,2,163,57,8
07/02/2024,29,978,39,1,865,18,232,39,16
08/02/2024,28,946,84,1,211,26,199,61,15
09/02/2024,42,1014,92,0,467,36,329,45,19
10/02/2024,36,902,70,1,550,54,48,57,2
11/02/2024,22,1024,91,0,876,0,283,42,23
12/02/2024,36,1004,51,1,502,25,394,35,16
13/02/2024,34,1059,93,0,453,48,14,45,24
14/02/2024,28,932,71,1,527,6,380,52,19
15/02/2024,34,1025,92,0,480,50,486,36,22
16/02/2024,32,1071,60,0,726,95,184,54,24
17/02/2024,34,908,84,1,892,31,86,42,6
18/02/2024,32,1010,93,0,293,77,445,49,26
19/02/2024,38,992,53,1,740,47,340,50,15
20/02/2024,31,974,46,1,297,26,88,64,12
21/02/2024,36,931,93,0,479,49,442,39,24
22/02/2024,27,1022,81,1,898,32,183,60,17
23/02/2024,38,1040,94,0,405,24,458,61,23
24/02/2024,37,1003,48,1,398,79,342,49,17
25/02/2024,39,1054,31,1,478,27,277,54,11
26/02/2024,25,1068,28,0,639,57,260,46,17
27/02/2024,24,1063,69,0,940,45,337,36,20
28/02/2024,27,1036,60,0,553,0,415,43,27
29/02/2024,20,1047,72,0,925,3,69,33,21
01/03/2024,23,993,92,1,696,99,272,50,27
02/03/2024,25,1027,45,0,381,94,371,43,25
03/03/2024,28,991,93,0,633,47,145,42,28
04/03/2024,34,928,65,0,493,9,41,61,23
05/03/2024,38,963,62,0,211,46,115,47,16
06/03/2024,35,946,84,0,251,50,293,42,19
07/03/2024,33,984,78,1,991,44,58,47,17
08/03/2024,34,983,100,0,671,2,96,43,23
09/03/2024,44,980,47,1,984,84,141,50,14
10/03/2024,35,1012,83,1,601,7,472,42,22
11/03/2024,31,1005,99,1,296,92,12,59,33
12/03/2024,34,906,80,1,814,35,419,44,19
13/03/2024,44,936,57,0,409,36,449,39,22
14/03/2024,38,1034,81,0,667,50,257,65,21
15/03/2024,42,987,31,0,312,24,334,46,13
16/03/2024,35,1030,20,0,258,98,85,58,29
17/03/2024,28,1020,40,1,582,72,256,39,20
18/03/2024,19,1048,96,0,390,92,125,60,18
19/03/2024,39,987,94,0,216,78,377,57,30
20/03/2024,27,1005,57,0,918,94,360,43,30
21/03/2024,33,1053,77,1,316,78,422,35,15
22/03/2024,28,958,54,1,791,31,93,34,14
23/03/2024,33,1027,98,1,911,42,329,52,19
24/03/2024,32,1096,64,0,325,12,396,65,26
25/03/2024,33,1025,32,1,964,64,4,44,19
26/03/2024,39,1014,88,0,562,34,294,64,23
27/03/2024,34,1005,35,1,341,2,456,59,21
28/03/2024,28,1006,63,1,414,64,191,52,16
29/03/2024,27,1047,83,1,269,1,89,41,17
30/03/2024,23,908,100,1,232,22,17,73,13
31/03/2024,29,957,35,1,744,74,378,52,20
01/04/2024,26,939,97,1,106,52,197,53,15
02/04/2024,27,1055,46,0,295,63,286,52,22
03/04/2024,18,968,21,0,713,41,206,45,26
04/04/2024,23,1069,58,0,997,82,155,41,35
05/04/2024,28,1025,30,1,514,78,324,31,21
06/04/2024,30,985,29,0,483,59,279,45,27
07/04/2024,28,1086,43,1,303,46,399,56,23
08/04/2024,15,947,27,1,989,61,72,48,25
09/04/2024,20,1016,27,0,868,50,387,48,26
10/04/2024,21,997,71,0,390,20,131,40,23
11/04/2024,26,1095,24,1,669,56,223,45,27
12/04/2024,34,989,96,1,935,19,450,35,26
13/04/2024,28,1011,65,0,549,2,28,49,27
14/04/2024,27,1033,28,0,610,84,31,59,25
15/04/2024,20,1064,41,0,880,80,68,59,33
16/04/2024,35,976,41,1,366,26,207,64,19
17/04/2024,26,966,39,0,677,80,180,75,22
18/04/2024,33,1033,71,0,187,24,28,31,27
19/04/2024,26,909,70,1,208,47,429,44,21
20/04/2024,25,969,32,1,126,54,167,64,26
21/04/2024,25,933,54,0,608,81,115,50,23
22/04/2024,22,1087,82,1,280,75,245,42,25
23/04/2024,30,947,100,1,406,54,297,45,19
24/04/2024,30,1054,52,1,504,14,420,65,19
25/04/2024,29,1043,66,1,530,21,13,40,19
26/04/2024,22,995,31,0,140,71,67,40,28
27/04/2024,30,1090,50,0,647,5,280,26,22
28/04/2024,24,952,92,1,912,89,404,58,30
29/04/2024,28,998,69,1,259,29,130,55,13
30/04/2024,18,1001,50,1,524,5,400,62,28
01/05/2024,18,906,95,1,939,40,471,51,34
02/05/2024,33,999,57,0,695,24,279,46,21
03/05/2024,24,949,41,0,803,37,177,52,18
04/05/2024,27,999,59,0,587,69,118,41,26
05/05/2024,24,1022,20,1,912,96,87,63,29
06/05/2024,30,988,80,1,380,21,166,64,19
07/05/2024,28,1090,32,0,909,2,474,54,32
08/05/2024,29,911,38,0,300,20,463,23,23
09/05/2024,20,1041,57,1,167,73,479,63,27
10/05/2024,21,960,26,0,797,18,329,56,25
11/05/2024,19,1042,84,0,698,9,68,52,28
12/05/2024,25,989,93,0,616,97,55,53,32
13/05/2024,17,898,59,0,868,63,213,41,25
14/05/2024,22,938,91,1,430,13,267,47,24
15/05/2024,26,1026,49,0,125,30,403,52,19
16/05/2024,30,1076,87,0,270,60,73,59,32
17/05/2024,20,1044,64,1,856,63,346,55,27
18/05/2024,35,1051,60,1,783,89,12,53,26
19/05/2024,28,1052,54,1,667,75,86,59,20
20/05/2024,31,1009,31,0,197,67,487,42,27
21/05/2024,19,1011,34,0,230,20,248,47,31
22/05/2024,25,1039,31,0,942,81,17,36,31
23/05/2024,29,912,68,1,707,97,454,57,25
24/05/2024,24,978,40,1,186,80,384,35,29
25/05/2024,19,968,70,0,192,20,494,36,30
26/05/2024,24,953,99,1,905,74,386,49,25
27/05/2024,43,920,95,0,400,27,193,55,27
28/05/2024,25,989,29,1,542,99,431,50,29
29/05/2024,26,972,22,1,834,66,244,64,22
30/05/2024,20,998,88,0,431,97,110,57,29
31/05/2024,19,939,29,0,217,18,448,60,37
01/06/2024,25,1059,90,1,655,49,66,62,20
02/06/2024,20,1026,70,1,164,55,196,54,25
03/06/2024,23,946,68,1,525,19,211,40,20
04/06/2024,31,1080,25,1,410,88,202,64,23
05/06/2024,21,999,44,0,348,37,443,35,23
06/06/2024,26,951,60,0,926,16,390,42,29
07/06/2024,37,1034,29,1,471,12,196,52,20
08/06/2024,32,1022,46,0,427,33,460,46,34
09/06/2024,13,983,98,1,398,53,354,35,26
10/06/2024,31,938,59,1,639,51,66,38,16
11/06/2024,23,1002,74,1,611,20,475,40,28
12/06/2024,20,934,49,0,208,58,394,49,23
13/06/2024,26,942,22,1,476,40,17,38,16
14/06/2024,17,942,97,1,989,46,27,49,18
15/06/2024,28,977,55,1,138,86,351,27,27
16/06/2024,28,996,31,1,285,74,254,55,22
17/06/2024,25,1053,49,1,739,35,432,63,23
18/06/2024,32,1024,83,0,907,53,36,48,34
19/06/2024,27,1031,77,0,773,94,179,51,27
20/06/2024,16,973,22,1,954,71,54,35,24
21/06/2024,18,1006,72,1,928,74,76,46,32
22/06/2024,25,1039,92,1,331,78,145,58,25
23/06/2024,28,977,93,1,797,43,316,52,35
24/06/2024,31,1023,67,1,995,20,226,62,23
25/06/2024,31,1050,22,1,507,5,493,50,20
26/06/2024,36,943,42,0,827,84,38,52,29
27/06/2024,13,1002,57,0,234,71,322,61,29
28/06/2024,20,1003,74,0,897,86,69,45,39
29/06/2024,28,906,27,0,741,96,6,57,32
30/06/2024,20,979,77,1,604,99,418,45,17
01/07/2024,26,954,50,1,881,39,132,53,26
02/07/2024,22,1030,38,1,791,67,74,56,28
03/07/2024,35,1032,55,0,598,65,385,53,26
04/07/2024,27,1004,29,1,873,91,331,52,24
05/07/2024,25,962,66,0,971,42,242,39,26
06/07/2024,29,926,68,1,701,1,317,59,15
07/07/2024,28,966,58,0,474,9,59,29,26
08/07/2024,28,952,82,0,818,67,453,33,27
09/07/2024,20,989,82,1,920,61,130,43,25
10/07/2024,21,992,73,1,164,32,417,46,21
11/07/2024,23,979,61,1,476,93,162,43,22
12/07/2024,32,959,24,0,580,89,455,60,26
13/07/2024,30,1100,24,1,516,53,223,64,12
14/07/2024,22,982,33,0,567,8,62,21,15
15/07/2024,24,973,60,1,709,24,450,36,18
16/07/2024,23,907,30,0,996,45,37,28,23
17/07/2024,31,1053,61,0,237,92,308,56,21
18/07/2024,27,1038,53,1,627,1,70,52,21
19/07/2024,27,1069,77,0,362,38,241,60,22
20/07/2024,29,942,58,1,337,4,207,31,16
21/07/2024,22,922,31,1,848,65,498,41,24
22/07/2024,27,986,41,0,988,8,263,63,23
23/07/2024,24,1001,36,1,298,45,326,52,21
24/07/2024,15,935,39,0,665,31,82,50,14
25/07/2024,22,972,51,1,550,84,398,45,21
26/07/2024,21,998,37,1,431,0,6,66,22
27/07/2024,24,967,77,1,627,75,403,36,21
28/07/2024,27,1003,34,0,634,21,122,50,22
